vc2_half_bak_007000,..\..\DatasetsFinal\All\SV2TTS_test\encoder,0.24524115076557365,0.1875985562801361
vc2_half_bak_007000,..\..\DatasetsFinal\LibriSpeechClean\SV2TTS_test\encoder,0.1711156253605474,0.2058590203523636
vc2_half_bak_007000,..\..\DatasetsFinal\LibriSpeechOther\SV2TTS_test\encoder,0.17430822311624744,0.22156786918640137
vc2_half_bak_007000,..\..\DatasetsFinal\VoxCeleb1\SV2TTS_test\encoder,0.27826447056075576,0.1823994666337967
vc2_half_bak_007000,..\..\DatasetsFinal\VoxCeleb2\SV2TTS_test\encoder,0.31373157917665156,0.1735202670097351
vc2_quarter_bak_007000,..\..\DatasetsFinal\All\SV2TTS_test\encoder,0.24145272787055924,0.1614607274532318
vc2_quarter_bak_007000,..\..\DatasetsFinal\LibriSpeechClean\SV2TTS_test\encoder,0.17046194879765206,0.17578661441802979
vc2_quarter_bak_007000,..\..\DatasetsFinal\LibriSpeechOther\SV2TTS_test\encoder,0.15601967613529247,0.17144179344177246
vc2_quarter_bak_007000,..\..\DatasetsFinal\VoxCeleb1\SV2TTS_test\encoder,0.2761922594922987,0.16263124346733093
vc2_quarter_bak_007000,..\..\DatasetsFinal\VoxCeleb2\SV2TTS_test\encoder,0.3163338598439562,0.15362098813056946
full_8k_bak_040000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.15050683567239606,0.12214411050081253
full_8k_bak_040000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.06961562029676921,0.12786389887332916
full_8k_bak_040000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.06093067789514047,0.11782823503017426
full_8k_bak_040000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.2047441108420408,0.12587925791740417
full_8k_bak_040000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.25818396477981587,0.12029048800468445
full_8k_bak_070000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.12124592100462515,0.12460747361183167
full_8k_bak_070000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.056696421848628005,0.12487000226974487
full_8k_bak_070000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.05100864868532217,0.1201324462890625
full_8k_bak_070000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.16426689888248328,0.12888996303081512
full_8k_bak_070000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.20981547925378066,0.12442448735237122
full_8k_bak_080000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.11173995130918749,0.12594495713710785
full_8k_bak_080000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.05005807154738974,0.12217886000871658
full_8k_bak_080000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.04915409825432286,0.11005605757236481
full_8k_bak_080000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.1570726983255372,0.13052988052368164
full_8k_bak_080000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.2009148189561151,0.1302787810564041
full_8k_bak_090000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.1072514812258612,0.1308494210243225
full_8k_bak_090000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.05006722079241166,0.12905746698379517
full_8k_bak_090000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.044300981776232026,0.11577187478542328
full_8k_bak_090000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.14745400439334988,0.13538339734077454
full_8k_bak_090000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.19058046225264635,0.13436882197856903
full_8k_bak_100000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.10310890823739208,0.13156452775001526
full_8k_bak_100000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.04863972766058055,0.13177450001239777
full_8k_bak_100000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.04581438881896077,0.12130319327116013
full_8k_bak_100000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.1426852210595177,0.1342984437942505
full_8k_bak_100000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.18508724519752773,0.13362568616867065
pretrained,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.1603742998957524,1.0
pretrained,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.09118703943956881,1.0
pretrained,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.079012649010703,1.0
pretrained,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.2153064451624733,1.0
pretrained,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.24260435627176075,1.0
vc2_full_bak_060000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.26453355003849643,0.1472535878419876
vc2_full_bak_060000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.17203943288696952,0.12897451221942902
vc2_full_bak_060000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.1626989496003316,0.1318792849779129
vc2_full_bak_060000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.30436694784959917,0.1542229950428009
vc2_full_bak_060000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.34044515878964116,0.15566511452198029
vc2_full_bak_080000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.27897956099578286,0.15428487956523895
vc2_full_bak_080000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.18339483268258666,0.14065636694431305
vc2_full_bak_080000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.16560449821038578,0.1407439410686493
vc2_full_bak_080000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.3220378238213815,0.15915197134017944
vc2_full_bak_080000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.357720500565144,0.16141046583652496
vc2_full_bak_100000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.26786132321921235,0.15245595574378967
vc2_full_bak_100000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.17038622108670143,0.14544333517551422
vc2_full_bak_100000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.16215379429590543,0.14404386281967163
vc2_full_bak_100000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.30997941599232226,0.15590590238571167
vc2_full_bak_100000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.34341102008531144,0.15632182359695435
vc2_full_bak_120000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.27151683009683686,0.15534935891628265
vc2_full_bak_120000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.17826148393891791,0.14577893912792206
vc2_full_bak_120000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.15924849403408112,0.1470186561346054
vc2_full_bak_120000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.31363436845213455,0.15867850184440613
vc2_full_bak_120000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.34631578125732765,0.15960638225078583
vc2_full_bak_140000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.2684134356347072,0.16814902424812317
vc2_full_bak_140000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.1691791522853693,0.1627247929573059
vc2_full_bak_140000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.15520703721125118,0.16048535704612732
vc2_full_bak_140000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.31448515175279906,0.1697429120540619
vc2_full_bak_140000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.3412748873137261,0.17154739797115326
vc2_full_bak_160000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.267799941003135,0.16728872060775757
vc2_full_bak_160000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.1694191053111578,0.16262252628803253
vc2_full_bak_160000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.15734020973493487,0.16195820271968842
vc2_full_bak_160000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.31816734855818757,0.16920389235019684
vc2_full_bak_160000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.34155077297151465,0.16970038414001465
vc2_full_bak_180000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.2660701581986561,0.16868428885936737
vc2_full_bak_180000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.17648275676152075,0.16358758509159088
vc2_full_bak_180000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.14581884407841675,0.16374507546424866
